"x","Control_0","Control_2_5","Control_5","Control_7_5","Control_10","Control_20","Control_30","Control_45","B55_0","B55_2_5","B55_5","B55_7_5","B55_10","B55_20","B55_30","B55_45","GWL_0","GWL_2_5","GWL_5","GWL_7_5","GWL_10","GWL_20","GWL_30","GWL_45","CM_Con_H_B55_L_","CM_Con_L_B55_H_","CM_Con_H_GWL_L_","CM_Con_L_GWL_H_","CM_B55_H_GWL_L_","CM_B55_L_GWL_H_"
"P_MS0009_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P_MS0009_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P_MS0016_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.85629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P_MS0019_01",NA,NA,NA,NA,NA,NA,NA,NA,0.90501,NA,NA,NA,NA,NA,NA,0.74113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P_MS0021_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2283,NA,NA,NA,NA,NA,0.76348
"N",5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
"Mean",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.90501,NaN,NaN,1.0628,NaN,NaN,NaN,0.74113,NaN,NaN,NaN,0.85629,NaN,NaN,NaN,1.2283,NaN,NaN,NaN,NaN,NaN,0.76348
"Min",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.90501,NaN,NaN,1.0628,NaN,NaN,NaN,0.74113,NaN,NaN,NaN,0.85629,NaN,NaN,NaN,1.2283,NaN,NaN,NaN,NaN,NaN,0.76348
"Q25",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.90501,NaN,NaN,1.0628,NaN,NaN,NaN,0.74113,NaN,NaN,NaN,0.85629,NaN,NaN,NaN,1.2283,NaN,NaN,NaN,NaN,NaN,0.76348
"Q50",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.90501,NaN,NaN,1.0628,NaN,NaN,NaN,0.74113,NaN,NaN,NaN,0.85629,NaN,NaN,NaN,1.2283,NaN,NaN,NaN,NaN,NaN,0.76348
"Q75",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.90501,NaN,NaN,1.0628,NaN,NaN,NaN,0.74113,NaN,NaN,NaN,0.85629,NaN,NaN,NaN,1.2283,NaN,NaN,NaN,NaN,NaN,0.76348
"Max",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.90501,NaN,NaN,1.0628,NaN,NaN,NaN,0.74113,NaN,NaN,NaN,0.85629,NaN,NaN,NaN,1.2283,NaN,NaN,NaN,NaN,NaN,0.76348
"NAs",5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0
"NA%",100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,80.0,100.0,100.0,80.0,100.0,100.0,100.0,80.0,100.0,100.0,100.0,80.0,100.0,100.0,100.0,80.0,100.0,100.0,100.0,100.0,100.0,80.0
"unique",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
"error",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
