"x","Control_0","Control_2_5","Control_5","Control_7_5","Control_10","Control_20","Control_30","Control_45","B55_0","B55_2_5","B55_5","B55_7_5","B55_10","B55_20","B55_30","B55_45","GWL_0","GWL_2_5","GWL_5","GWL_7_5","GWL_10","GWL_20","GWL_30","GWL_45","CM_Con_H_B55_L_","CM_Con_L_B55_H_","CM_Con_H_GWL_L_","CM_Con_L_GWL_H_","CM_B55_H_GWL_L_","CM_B55_L_GWL_H_"
"S_MS0006_01",0.74909,0.96592,1.5736,1.2266,1.0451,NA,0.99463,0.55355,NA,0.85333,0.73063,NA,NA,1.0675,NA,0.92128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S_MS0006_02",1.0085,1.0428,0.7243,0.9731,0.91871,NA,1.0043,NA,0.78182,0.91626,1.4025,0.88045,1.0147,0.96688,1.0228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S_MS0006_03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9061,NA,NA,NA,NA,NA
"S_MS0008_01",1.2338,0.93882,1.2439,0.95457,1.0474,0.92999,NA,0.7236,0.95312,1.0094,1.1138,1.0521,1.0356,1.0574,1.0103,1.0796,NA,NA,NA,NA,NA,NA,NA,NA,0.76495,1.2855,NA,NA,NA,NA
"S_MS0008_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S_MS0009_01",0.83058,1.0827,1.0882,0.94543,1.21,1.0635,1.0178,1.0223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S_MS0016_01",1.0361,0.91803,1.1122,0.93436,1.0069,1.0726,1.1011,0.79132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.2865,NA,NA,NA
"S_MS0016_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S_MS0016_03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.9954,NA,NA,NA
"S_MS0021_01",1.2343,1.5764,1.3621,1.2821,1.4424,NA,1.095,1.2868,1.3339,1.1365,1.2173,1.364,1.1541,1.09,1.1095,1.1837,NA,NA,NA,NA,NA,NA,NA,NA,0.95002,1.8049,NA,NA,NA,NA
